中远两湾城,73217元/m2,104套在售二手房
水景书香园,109375元/m2,1套在售二手房
亲和源,27092元/m2,1套在售二手房
万豪公寓,59839元/m2,2套在售二手房
新安公寓,74828元/m2,5套在售二手房
怡桂苑,73773元/m2,3套在售二手房
罗山四村,53579元/m2,27套在售二手房
桃浦六村绿春苑,40610元/m2,25套在售二手房
都市雅筑,42252元/m2,15套在售二手房
万航小区,69684元/m2,6套在售二手房
丁香公寓,109073元/m2,3套在售二手房
久华佳苑,66942元/m2,5套在售二手房
黄山坊,60017元/m2,2套在售二手房
静安恬园,62037元/m2,2套在售二手房
浦江大厦,57315元/m2,5套在售二手房
宝虹水岸景苑,41098元/m2,6套在售二手房
北方佳苑,66490元/m2,5套在售二手房
云间绿大地,128377元/m2,7套在售二手房
君悦花园,56783元/m2,1套在售二手房
静安城,87137元/m2,18套在售二手房
长寿新村(普陀),69728元/m2,7套在售二手房
建德花园紫荆苑,52389元/m2,8套在售二手房
镇宁路465弄,80418元/m2,27套在售二手房
南华苑,53546元/m2,4套在售二手房
龙柏七村,56854元/m2,29套在售二手房
大唐花园,31686元/m2,5套在售二手房
万宇阳光苑,31497元/m2,20套在售二手房
美兰湖中华园,42627元/m2,25套在售二手房
新浦江城(江栀路350弄),55367元/m2,10套在售二手房
丽都华庭,26700元/m2,34套在售二手房
中海万锦城(二期),64346元/m2,15套在售二手房
苏河融景,95000元/m2,0套在售二手房
瀚盛家园,44764元/m2,12套在售二手房
复星新苑,52881元/m2,4套在售二手房
杜鹃园,71391元/m2,12套在售二手房
金硕河畔景园南区,33803元/m2,20套在售二手房
万博家园,42357元/m2,8套在售二手房
国和二村,54511元/m2,32套在售二手房
东靖苑,49530元/m2,12套在售二手房
李园二村,29420元/m2,43套在售二手房
虹桥大仕馆,76306元/m2,5套在售二手房
淮海花园,91803元/m2,3套在售二手房
西郊景平苑,41434元/m2,20套在售二手房
紫苑小区,15841元/m2,9套在售二手房
誉品谷水湾,49984元/m2,13套在售二手房
虹田苑,77682元/m2,7套在售二手房
逸仙路1321弄,46102元/m2,25套在售二手房
新城公馆,48584元/m2,4套在售二手房
仁和恬园,66478元/m2,1套在售二手房
古宋小区,81323元/m2,14套在售二手房
牡丹路186弄,71549元/m2,10套在售二手房
南茶园,66254元/m2,17套在售二手房
宝地新品居,86244元/m2,2套在售二手房
东苑新天地,54774元/m2,7套在售二手房
红梅小区(嘉定),28471元/m2,26套在售二手房
凌高小区,56938元/m2,11套在售二手房
东盛公寓,56200元/m2,6套在售二手房
永和二村,53363元/m2,31套在售二手房
海尚东苑,41882元/m2,20套在售二手房
华师大三村,59302元/m2,3套在售二手房
瑞雪大楼,98147元/m2,9套在售二手房
华师大一村,80230元/m2,1套在售二手房
怡桂苑,73773元/m2,3套在售二手房
新安公寓,74828元/m2,5套在售二手房
浣纱六村,61579元/m2,8套在售二手房
永和家园,63964元/m2,7套在售二手房
今日丽园,80397元/m2,4套在售二手房
联鑫坊,50471元/m2,13套在售二手房
秀枫翠谷,59902元/m2,12套在售二手房
维多利亚(公寓),60621元/m2,9套在售二手房
潼港八村,40469元/m2,31套在售二手房
美邻苑,47577元/m2,13套在售二手房
宜川六村,51845元/m2,40套在售二手房
宜仕怡家,93860元/m2,6套在售二手房
嘉富利大厦,60635元/m2,10套在售二手房
三鑫花苑,95976元/m2,3套在售二手房
济阳一村,53867元/m2,29套在售二手房
由由一村,54329元/m2,27套在售二手房
江湾翰林,102564元/m2,2套在售二手房
中虹汇之苑,89942元/m2,3套在售二手房
香树丽舍,53333元/m2,12套在售二手房
锦南花苑,69057元/m2,3套在售二手房
水岸茗苑,84338元/m2,4套在售二手房
日月华城,40734元/m2,17套在售二手房
潍坊四村,72628元/m2,27套在售二手房
马陆清水湾,31723元/m2,16套在售二手房
水岸茗苑,84338元/m2,4套在售二手房
锦南花苑,69057元/m2,3套在售二手房
海鹏花苑,56683元/m2,3套在售二手房
香树丽舍,53333元/m2,12套在售二手房
日月华城,40734元/m2,17套在售二手房
潍坊四村,72628元/m2,27套在售二手房
樱花路89弄,78618元/m2,3套在售二手房
常德名园,97748元/m2,3套在售二手房
联鑫虹桥苑,75185元/m2,1套在售二手房
瑞丰园,49475元/m2,0套在售二手房
凌港城,32185元/m2,11套在售二手房
绿洲仕格维花园,92818元/m2,2套在售二手房
复城国际(公寓),84806元/m2,6套在售二手房
运旺新村阳光世家,52425元/m2,15套在售二手房
金杨新村十一街坊,54704元/m2,25套在售二手房
永盛苑,72455元/m2,12套在售二手房
保德公寓,48717元/m2,17套在售二手房
恒丰大楼(静安),72987元/m2,8套在售二手房
金都雅苑(公寓),25951元/m2,12套在售二手房
逸仙小区,54619元/m2,17套在售二手房
康平小区,49107元/m2,29套在售二手房
飘鹰东方花园,78015元/m2,5套在售二手房
滨江大楼,68562元/m2,10套在售二手房
珠江新城,31957元/m2,23套在售二手房
同馨苑,41036元/m2,9套在售二手房
水清三村,48781元/m2,20套在售二手房
金顺小区,70416元/m2,1套在售二手房
嘉禄新苑,70584元/m2,2套在售二手房
恒城花苑,64554元/m2,1套在售二手房
悦达花苑,77204元/m2,0套在售二手房
建德花园牡丹苑,55293元/m2,2套在售二手房
保利艾庐,50806元/m2,7套在售二手房
爱博三村,48601元/m2,5套在售二手房
新城香溢澜庭,40077元/m2,4套在售二手房
四季雅苑(公寓),102734元/m2,10套在售二手房
花苑茶花园,67115元/m2,12套在售二手房
东苑佳佳花园,51900元/m2,6套在售二手房
越纪公寓,101121元/m2,7套在售二手房
天台星城,46208元/m2,9套在售二手房
市光一村,53122元/m2,24套在售二手房
九龙仓兰廷,63204元/m2,8套在售二手房
双阳公寓,64314元/m2,7套在售二手房
丹桂佳苑,27435元/m2,19套在售二手房
控江西三村,58060元/m2,11套在售二手房
海尚新纪园,61569元/m2,2套在售二手房
君莲小区,39996元/m2,10套在售二手房
施湾家园,29699元/m2,13套在售二手房
爱都公寓,62938元/m2,2套在售二手房
虹莘新村,47546元/m2,17套在售二手房
罗阳五村,49182元/m2,13套在售二手房
星云苑,67545元/m2,6套在售二手房
盛世豪园(二期),88071元/m2,7套在售二手房
共富四村,40467元/m2,15套在售二手房
长桥四村,51523元/m2,29套在售二手房
上海青年城,37269元/m2,10套在售二手房
鞍山八村,75213元/m2,15套在售二手房
钦州路111弄,71496元/m2,12套在售二手房
上大阳光乾宁园,45878元/m2,7套在售二手房
古北大成公馆,102564元/m2,10套在售二手房
古北大成公馆,102564元/m2,10套在售二手房
银河经典苑,65549元/m2,6套在售二手房
樟盛苑,49907元/m2,3套在售二手房
嘉汇广场,57691元/m2,14套在售二手房
博文园,61311元/m2,4套在售二手房
德怡苑,74023元/m2,21套在售二手房
保辉香景园,81868元/m2,5套在售二手房
申莘一村,39755元/m2,5套在售二手房
世茂湖滨花园(别墅),84256元/m2,7套在售二手房
幸福新苑,49932元/m2,10套在售二手房
中紫小区,72085元/m2,18套在售二手房
阳光翠庭,37217元/m2,23套在售二手房
远香舫新苑,35646元/m2,3套在售二手房
都市宜家苑,45726元/m2,13套在售二手房
汇金广场,84165元/m2,8套在售二手房
欧阳花苑,65966元/m2,4套在售二手房
北美公寓,71248元/m2,4套在售二手房
龙柏井亭公寓,62616元/m2,2套在售二手房
花木鑫丰苑,91932元/m2,4套在售二手房
静安新城十区,53541元/m2,13套在售二手房
水塘小区,58554元/m2,14套在售二手房
中星海上名豪苑(一期),47456元/m2,8套在售二手房
上大阳光乾龙苑,40374元/m2,5套在售二手房
三林世博家园(板泉路2101弄),52870元/m2,11套在售二手房
嘉屯苑,51952元/m2,6套在售二手房
佘山3号,37406元/m2,27套在售二手房
金泽苑,56852元/m2,15套在售二手房
中怡家园,36392元/m2,12套在售二手房
林水美地苑,49179元/m2,12套在售二手房
蓝色城邦(公寓),20537元/m2,30套在售二手房
美丽家园,44249元/m2,15套在售二手房
静安新城十一区,54521元/m2,13套在售二手房
莲文苑,74298元/m2,5套在售二手房
金桥都市花园,67615元/m2,5套在售二手房
丽景苑,48090元/m2,8套在售二手房
仁德坊,90032元/m2,3套在售二手房
兆嘉园,76221元/m2,5套在售二手房
闸园新村,25726元/m2,8套在售二手房
太浜巷小区,62356元/m2,24套在售二手房
长丰坊,72039元/m2,17套在售二手房
华纺小区,78501元/m2,9套在售二手房
朗诗未来街区,31336元/m2,12套在售二手房
山语原墅,30471元/m2,10套在售二手房
公交新村,72414元/m2,14套在售二手房
漕溪大楼,85084元/m2,8套在售二手房
罗山七村,54465元/m2,13套在售二手房
棕榈滩海景城,18863元/m2,21套在售二手房
凤凰家园,62919元/m2,2套在售二手房
文翔名苑(公寓),36541元/m2,35套在售二手房
丽水湾,18908元/m2,8套在售二手房
惠益新苑,27393元/m2,34套在售二手房
中星美华邨(公寓),84707元/m2,7套在售二手房
古北首席,88205元/m2,2套在售二手房
滨江茗园,84902元/m2,2套在售二手房
光大花园,56376元/m2,9套在售二手房
振虹苑,71458元/m2,2套在售二手房
华盛大公馆,104725元/m2,5套在售二手房
紫竹小区,61248元/m2,14套在售二手房
锦三角花园(公寓),66538元/m2,5套在售二手房
沙田新苑,68599元/m2,8套在售二手房
三湘未来海岸,54434元/m2,7套在售二手房
总统公寓,101467元/m2,2套在售二手房
瑞达新苑,88154元/m2,2套在售二手房
世纪新城,37646元/m2,23套在售二手房
虹日小区,66643元/m2,24套在售二手房
紫竹小区,61248元/m2,14套在售二手房
沙田新苑,68599元/m2,8套在售二手房
好世樱园,51189元/m2,16套在售二手房
新昌里公寓,75655元/m2,2套在售二手房
昌里雅苑,75758元/m2,0套在售二手房
绿洲长岛花园,36207元/m2,12套在售二手房
艾格美国际公寓,112686元/m2,18套在售二手房
沪南船舶小区,55206元/m2,17套在售二手房
新悦坊,57083元/m2,3套在售二手房
新弘墅园,40678元/m2,10套在售二手房
汇枫公寓,35943元/m2,6套在售二手房
东安四村,75879元/m2,15套在售二手房
好第坊(公寓),44591元/m2,10套在售二手房
罗秀苑,51513元/m2,5套在售二手房
锦南浦三小区,53318元/m2,12套在售二手房
蓝城小区,56847元/m2,9套在售二手房
崮山小区四街坊,88270元/m2,9套在售二手房
双山小区,52976元/m2,16套在售二手房
宝石公寓,65999元/m2,7套在售二手房
宏翔公寓,53484元/m2,16套在售二手房
寿祥坊,62120元/m2,16套在售二手房
汇腾南苑,37159元/m2,3套在售二手房
墅外金柳湾,45781元/m2,11套在售二手房
华光公寓,58872元/m2,6套在售二手房
鸿丰香缇花园,138364元/m2,0套在售二手房
财富公寓,72062元/m2,0套在售二手房
新闵小区,36800元/m2,23套在售二手房
中国铁建青秀城,40219元/m2,17套在售二手房
广汇花苑,66869元/m2,7套在售二手房
贝越佳园,61639元/m2,7套在售二手房
新青浦花苑(公寓),27802元/m2,27套在售二手房
万科锦源(公寓),47967元/m2,18套在售二手房
控江一村,82043元/m2,4套在售二手房
万源杰座,80437元/m2,7套在售二手房
涵乐园,87969元/m2,1套在售二手房
智荟苑,67686元/m2,5套在售二手房
文苑小区(虹口),53711元/m2,26套在售二手房
凤凰景苑,49899元/m2,3套在售二手房
华佳花园,57369元/m2,17套在售二手房
金铭福邸,42173元/m2,22套在售二手房
德州四村,54954元/m2,18套在售二手房
奥玎宫廷别墅,57413元/m2,5套在售二手房
东方苑,79977元/m2,7套在售二手房
航华一村,44522元/m2,44套在售二手房
金水苑,22143元/m2,16套在售二手房
菊泉新城(陆翔路678弄),35991元/m2,12套在售二手房
金地艺华年(公寓),41478元/m2,4套在售二手房
大上海国际花园六区,58709元/m2,6套在售二手房
三林新村(永泰路136弄),55484元/m2,8套在售二手房
绿洲花园,37611元/m2,20套在售二手房
英郡雷丁小城,47784元/m2,11套在售二手房
河滨国际公寓,91436元/m2,2套在售二手房
郁金香花苑,83665元/m2,0套在售二手房
圣陶沙花园(别墅),72654元/m2,10套在售二手房
东鼎名人府邸,46765元/m2,13套在售二手房
日晖二村,64851元/m2,15套在售二手房
漕溪二村,73658元/m2,10套在售二手房
金色黄浦,86400元/m2,2套在售二手房
星纳家园,41537元/m2,35套在售二手房
仁和花苑,60143元/m2,9套在售二手房
尚海郦景,102310元/m2,0套在售二手房
绿地海珀黄浦,129421元/m2,1套在售二手房
古华新村,25025元/m2,18套在售二手房
通河八村,44638元/m2,20套在售二手房
凌兆新村(上浦路69弄),51391元/m2,9套在售二手房
长顺坊,71093元/m2,10套在售二手房
红庄小区,75201元/m2,5套在售二手房
东航公寓,74328元/m2,4套在售二手房
中原新村,127577元/m2,4套在售二手房
万源城御璄,93089元/m2,5套在售二手房
新泾三村,59026元/m2,28套在售二手房
晶采名人大厦,86539元/m2,5套在售二手房
虹桥明珠公寓,56749元/m2,6套在售二手房
康悦亚洲花园,59610元/m2,3套在售二手房
海丽花园,90377元/m2,1套在售二手房
晨林花苑,71091元/m2,6套在售二手房
亦园,92556元/m2,0套在售二手房
一品漫城(四期)(公寓),59639元/m2,7套在售二手房
品家都市星城,63081元/m2,6套在售二手房
湘府花园,73526元/m2,1套在售二手房
梅花新村(花木),72943元/m2,7套在售二手房
大木小区,80413元/m2,22套在售二手房
大宁路660弄,77781元/m2,5套在售二手房
六荷苑小区,52876元/m2,14套在售二手房
红旗五村,33901元/m2,22套在售二手房
鑫隆花园,51511元/m2,9套在售二手房
星金家园,43571元/m2,13套在售二手房
骏丰玲珑坊,39778元/m2,5套在售二手房
古北玛瑙园,97140元/m2,6套在售二手房
临沂八村,56920元/m2,16套在售二手房
胡姬花园,72355元/m2,4套在售二手房
上大阳光乾泽园,45396元/m2,11套在售二手房
剑河家苑,70909元/m2,0套在售二手房
绿洲公寓,56818元/m2,8套在售二手房
景福苑,120942元/m2,3套在售二手房
申润江涛苑,79808元/m2,3套在售二手房
上南大厦,53782元/m2,7套在售二手房
青松小区,82467元/m2,6套在售二手房
和润家园(公寓),65379元/m2,7套在售二手房
君临天下(别墅),59148元/m2,11套在售二手房
长海坊,73991元/m2,15套在售二手房
巷佳华苑(一期),37234元/m2,7套在售二手房
绿波景园,32426元/m2,28套在售二手房
馨佳园(菊泉街1280弄),38735元/m2,14套在售二手房
爱德佳苑(三期),39119元/m2,11套在售二手房
上泰花苑,,61023元/m2,11套在售二手房
云锦东方(公寓),129077元/m2,3套在售二手房
长春小区,67733元/m2,5套在售二手房
复旦书馨公寓,75943元/m2,1套在售二手房
桃浦三村石榴苑,39685元/m2,12套在售二手房
古桐公寓,53172元/m2,6套在售二手房
越富豪庭,77137元/m2,4套在售二手房
汇贤雅苑,35326元/m2,6套在售二手房
华润佘山九里,40272元/m2,26套在售二手房
金桥和苑,70292元/m2,2套在售二手房
久事西郊名墅,51260元/m2,7套在售二手房
红莲小区,52402元/m2,15套在售二手房
杨泰三村,33449元/m2,11套在售二手房
高尚领域,51267元/m2,16套在售二手房
西部名都花园,58980元/m2,7套在售二手房
江海二村(奉贤),19716元/m2,30套在售二手房
金虹苑小区,58050元/m2,20套在售二手房
瀚龙苑,40286元/m2,15套在售二手房
西郊半岛名苑,34188元/m2,48套在售二手房
欣逸家园,74230元/m2,8套在售二手房
浦江世博家园十三街坊,43829元/m2,8套在售二手房
明丰世纪苑,50303元/m2,2套在售二手房
中瑞公寓,88765元/m2,2套在售二手房
杏花新苑,70828元/m2,3套在售二手房
华丽家园,59015元/m2,11套在售二手房
潍坊三村,73999元/m2,18套在售二手房
公园天下,57249元/m2,9套在售二手房
明日新苑,46703元/m2,9套在售二手房
丹江新苑,67845元/m2,3套在售二手房
长泰东郊御园(公寓),35780元/m2,24套在售二手房
汇成五村,63412元/m2,22套在售二手房
丽园新村,82052元/m2,22套在售二手房
锦龙苑,42432元/m2,13套在售二手房
国际广场(卢湾),71848元/m2,4套在售二手房
荷五小区,50718元/m2,15套在售二手房
由由三村,55605元/m2,25套在售二手房
罗城小区,59354元/m2,10套在售二手房
御沁园(别墅),50764元/m2,9套在售二手房
盛世家园,54588元/m2,3套在售二手房
佘山高尔夫郡,75537元/m2,14套在售二手房
锦鸿公寓,41991元/m2,17套在售二手房
临港海滨国际花园,22433元/m2,21套在售二手房
长泰东郊御园(别墅),45751元/m2,16套在售二手房
日月新苑,59136元/m2,3套在售二手房
金杨六街坊,67145元/m2,13套在售二手房
静安长华公寓,65220元/m2,5套在售二手房
中汇公寓,93062元/m2,3套在售二手房
鼎邦丽池(公寓),88096元/m2,4套在售二手房
中南小区,106531元/m2,8套在售二手房
嘉骏香山苑,54072元/m2,14套在售二手房
瑞达苑,73207元/m2,14套在售二手房
贤居天下,112967元/m2,2套在售二手房
仁恒公园世纪,117368元/m2,5套在售二手房
住嘉佳园,48634元/m2,3套在售二手房
洛川中路1100弄,66436元/m2,9套在售二手房
紫荆四村,26096元/m2,4套在售二手房
由由二村,53663元/m2,20套在售二手房
上南花苑一期,57358元/m2,8套在售二手房
城市丽园,82030元/m2,8套在售二手房
保利海上五月花(公寓),35098元/m2,12套在售二手房
菊泉新城(陆翔路698弄),36776元/m2,15套在售二手房
新南路壹号(公寓),37505元/m2,8套在售二手房
绿地领海(商业类),18121元/m2,12套在售二手房
红梅小区(长宁),60602元/m2,8套在售二手房
东镇小区,74598元/m2,0套在售二手房
上海五月天(公寓),86001元/m2,8套在售二手房
西郊河畔家园,44992元/m2,5套在售二手房
煜王苑,68652元/m2,2套在售二手房
仁和都市花园,69337元/m2,3套在售二手房
今天花园,48255元/m2,9套在售二手房
御沁园(别墅),50764元/m2,9套在售二手房
上南十一村,58299元/m2,10套在售二手房
翡丽云邸(一期),106796元/m2,1套在售二手房
古龙苑,50394元/m2,5套在售二手房
众和金融大厦,55274元/m2,5套在售二手房
沁春园二村,44436元/m2,9套在售二手房
长达佳苑宜居尚城,30435元/m2,21套在售二手房
漪园新村,34440元/m2,10套在售二手房
商洛小区,50589元/m2,23套在售二手房
兰馨雅苑,75602元/m2,5套在售二手房
仙霞别墅,67547元/m2,14套在售二手房
博一小区,53287元/m2,26套在售二手房
沧海苑,77765元/m2,6套在售二手房
双辽新村,64767元/m2,21套在售二手房
新华路一号,128794元/m2,3套在售二手房
馨佳园(韶山路419弄),39386元/m2,11套在售二手房
东珂花苑,72686元/m2,1套在售二手房
海螺花园,75332元/m2,5套在售二手房
河滨豪园,100828元/m2,4套在售二手房
曹杨君悦苑,65524元/m2,5套在售二手房
艾东小区,56769元/m2,14套在售二手房
中海锦园,34868元/m2,12套在售二手房
品翠苑,46701元/m2,10套在售二手房
浦航新城中城苑,31486元/m2,21套在售二手房
华江景城,44433元/m2,21套在售二手房
华城秀庭,68601元/m2,2套在售二手房
罗山六村,,54995元/m2,24套在售二手房
龙南五村,58233元/m2,22套在售二手房
上南三村,58841元/m2,12套在售二手房
景峰苑,56680元/m2,13套在售二手房
新华名门,86598元/m2,4套在售二手房
浦江世博家园十五街坊,45820元/m2,6套在售二手房
城东新村,32051元/m2,65套在售二手房
金榜人家,43347元/m2,10套在售二手房
仁和都市花园,69337元/m2,3套在售二手房
煜王苑,68652元/m2,2套在售二手房
畅馨园,44793元/m2,10套在售二手房
莲溪六村,55396元/m2,19套在售二手房
高行馨苑,49263元/m2,18套在售二手房
控江二村107弄小区,57805元/m2,14套在售二手房
浦江坤庭—翠御,55195元/m2,8套在售二手房
康馨花园,42383元/m2,4套在售二手房
华府天地睿园,126810元/m2,0套在售二手房
锦绣前程阳光苑,88528元/m2,3套在售二手房
尚东鼎,99701元/m2,5套在售二手房
阳城书院,65458元/m2,5套在售二手房
金原新苑,52983元/m2,11套在售二手房
路劲翡丽湾(公寓),39607元/m2,11套在售二手房
虹德苑,87765元/m2,5套在售二手房
康乐花园(浦东),67677元/m2,3套在售二手房
春申城四季苑,46735元/m2,8套在售二手房
兰花新村,63497元/m2,18套在售二手房
杨家桥小区(普陀),52518元/m2,17套在售二手房
鸿发苑,87841元/m2,0套在售二手房
高行绿洲(一期),42864元/m2,2套在售二手房
新世纪名苑,85288元/m2,5套在售二手房
巨洋豪园,80488元/m2,2套在售二手房
生安花苑,73937元/m2,4套在售二手房
高海家苑,62980元/m2,0套在售二手房
莲花河畔景苑,69837元/m2,3套在售二手房
海波花苑,68615元/m2,6套在售二手房
住友公寓,56093元/m2,4套在售二手房
馨佳园(韶山路418弄),37580元/m2,9套在售二手房
锦佳苑,71731元/m2,7套在售二手房
同济融景雅苑,47845元/m2,6套在售二手房
齐河花苑,60098元/m2,9套在售二手房
紫竹馨苑,66537元/m2,3套在售二手房
晨阳小区,29856元/m2,13套在售二手房
金地格林郡,30364元/m2,26套在售二手房
泰安公寓,21088元/m2,71套在售二手房
虹桥紫京苑(公寓),70202元/m2,4套在售二手房
国浩长风汇都,87886元/m2,7套在售二手房
中皇广场,72183元/m2,5套在售二手房
同润玫瑰芳苑,32456元/m2,25套在售二手房
斜土新村,85920元/m2,11套在售二手房
徐汇公园道壹号,100000元/m2,1套在售二手房
大闻丽都苑,98483元/m2,1套在售二手房
春申景城MIDTOWN,70474元/m2,11套在售二手房
航天新苑,66779元/m2,4套在售二手房
良辰美景公寓,60827元/m2,8套在售二手房
三林新村(永泰路258弄),54497元/m2,3套在售二手房
静安南洋家园,67956元/m2,0套在售二手房
东明家园,73050元/m2,3套在售二手房
吉云公寓,72194元/m2,9套在售二手房
科宁公寓,64739元/m2,9套在售二手房
银良公寓,64715元/m2,5套在售二手房
爱博五村,46951元/m2,6套在售二手房
鞍山五村,68541元/m2,16套在售二手房
杰圣家苑,57519元/m2,8套在售二手房
康宁坊,62122元/m2,16套在售二手房
申汉小区,39130元/m2,8套在售二手房
闵浦新苑六村,33246元/m2,11套在售二手房
黎安二村,45311元/m2,28套在售二手房
南泉小区,65741元/m2,15套在售二手房
静安新城八区,62987元/m2,9套在售二手房
巴黎时韵,53008元/m2,0套在售二手房
维诗凯亚,92337元/m2,9套在售二手房
昌五小区,55031元/m2,23套在售二手房
嘉利坊,42870元/m2,8套在售二手房
番禺路222弄,65204元/m2,8套在售二手房
森晟世洋国际广场,38150元/m2,17套在售二手房
银丰苑,38859元/m2,25套在售二手房
南新四村,49439元/m2,19套在售二手房
汇成一村,58570元/m2,22套在售二手房
明安馨苑,85959元/m2,2套在售二手房
海怡花园(浦东),74673元/m2,2套在售二手房
桂莘小区,68643元/m2,17套在售二手房
中梁英伦印象(公寓),51045元/m2,6套在售二手房
民东公寓,41746元/m2,6套在售二手房
明中龙祥家园(公寓),35205元/m2,11套在售二手房
仁恒运杰河滨花园,33186元/m2,18套在售二手房
东锦苑,44435元/m2,2套在售二手房
春之声公寓,76857元/m2,3套在售二手房
桃源兴城苑,112899元/m2,2套在售二手房
开城新苑,96092元/m2,4套在售二手房
华发小区,48049元/m2,9套在售二手房
紫竹轩,52798元/m2,6套在售二手房
锦绣河山,55397元/m2,6套在售二手房
丰怡苑,39710元/m2,14套在售二手房
金铭新水岸,57045元/m2,8套在售二手房
九歌中庭,45927元/m2,6套在售二手房
银翔新村,38241元/m2,13套在售二手房
